Error,Step,Solution,Time
1.000000E-09,20960,9129,3403
1.000000E-09,20970,9129,3425
1.000000E-09,20980,9129,3425
1.000000E-09,20990,9129,3649
1.000000E-09,21000,9129,3660
1.000000E-09,21010,9129,3427
1.000000E-09,21020,9129,3435
1.000000E-09,21030,9129,3433
1.000000E-09,21040,9129,3410
1.000000E-09,21050,9129,3636
1.000000E-09,21060,9129,3645
1.000000E-09,21070,9129,3427
1.000000E-09,21080,9129,3388
1.000000E-09,21090,9129,3381
1.000000E-09,21100,9129,3505
1.000000E-09,21110,9129,3444
1.000000E-09,21120,9129,3659
1.000000E-09,21130,9129,3632
1.000000E-09,21140,9129,3419
1.000000E-09,21150,9129,3475
1.000000E-09,21160,9129,3466
1.000000E-09,21170,9129,3438
1.000000E-09,21180,9129,3437
1.000000E-09,21190,9129,3647
1.000000E-09,21200,9129,3441
1.000000E-09,21210,9129,3432
1.000000E-09,21220,9129,3431
1.000000E-09,21230,9129,3435
1.000000E-09,21240,9129,3678
1.000000E-09,21250,9129,3440
1.000000E-09,21260,9129,3439
1.000000E-09,21270,9129,3441
1.000000E-09,21280,9129,3442
1.000000E-09,21290,9129,3469
1.000000E-09,21300,9129,3665
1.000000E-09,21310,9129,3657
1.000000E-09,21320,9129,3656
1.000000E-09,21330,9129,3660
1.000000E-09,21340,9129,3454
1.000000E-09,21350,9129,3454
1.000000E-09,21360,9129,3663
1.000000E-09,21370,9129,3665
1.000000E-09,21380,9129,3719
1.000000E-09,21390,9129,3493
1.000000E-09,21400,9129,3471
1.000000E-09,21410,9129,3688
1.000000E-09,21420,9129,3686
1.000000E-09,21430,9129,3694
1.000000E-09,21440,9129,3503
1.000000E-09,21450,9129,3438
1.000000E-09,21460,9129,3681
1.000000E-09,21470,9129,3654
1.000000E-09,21480,9129,3458
1.000000E-09,21490,9129,3457
1.000000E-09,21500,9129,3462
1.000000E-09,21510,9129,3659
1.000000E-09,21520,9129,3682
1.000000E-09,21530,9129,3474
1.000000E-09,21540,9129,3504
1.000000E-09,21550,9129,3481
1.000000E-09,21560,9129,3481
1.000000E-09,21570,9129,3694
1.000000E-09,21580,9129,3729
1.000000E-09,21590,9129,3480
1.000000E-09,21600,9129,3668
1.000000E-09,21610,9129,3474
1.000000E-09,21620,9129,3686
1.000000E-09,21630,9129,3716
1.000000E-09,21640,9129,3445
1.000000E-09,21650,9129,3461
1.000000E-09,21660,9129,3480
1.000000E-09,21670,9129,3755
1.000000E-09,21680,9129,3455
1.000000E-09,21690,9129,3477
1.000000E-09,21700,9129,3464
1.000000E-09,21710,9129,3704
1.000000E-09,21720,9129,3721
1.000000E-09,21730,9129,3496
1.000000E-09,21740,9129,3473
1.000000E-09,21750,9129,3468
1.000000E-09,21760,9129,3688
1.000000E-09,21770,9129,3703
1.000000E-09,21780,9129,3459
1.000000E-09,21790,9129,3447
1.000000E-09,21800,9129,3673
1.000000E-09,21810,9129,3722
1.000000E-09,21820,9129,3719
1.000000E-09,21830,9129,3693
1.000000E-09,21840,9129,3495
1.000000E-09,21850,9129,3509
1.000000E-09,21860,9129,3700
1.000000E-09,21870,9129,3717
1.000000E-09,21880,9129,3692
1.000000E-09,21890,9129,3491
1.000000E-09,21900,9129,3473
1.000000E-09,21910,9129,3705
1.000000E-09,21920,9129,3481
1.000000E-09,21930,9129,3712
1.000000E-09,21940,9129,3504
1.000000E-09,21950,9129,3811
1.000000E-09,21960,9129,3734
1.000000E-09,21970,9129,3520
1.000000E-09,21980,9129,3715
1.000000E-09,21990,9129,3737
1.000000E-09,22000,9129,3747
1.000000E-09,22010,9129,3771
1.000000E-09,22020,9129,3504
1.000000E-09,22030,9129,3724
1.000000E-09,22040,9129,3749
1.000000E-09,22050,9129,3540
1.000000E-09,22060,9129,3653
1.000000E-09,22070,9129,3637
1.000000E-09,22080,9129,3914
1.000000E-09,22090,9129,3805
1.000000E-09,22100,9129,3556
1.000000E-09,22110,9129,3555
1.000000E-09,22120,9129,3805
1.000000E-09,22130,9129,3794
1.000000E-09,22140,9129,3753
1.000000E-09,22150,9129,3513
1.000000E-09,22160,9129,3727
1.000000E-09,22170,9129,3747
1.000000E-09,22180,9129,3518
1.000000E-09,22190,9129,3751
1.000000E-09,22200,9129,3741
1.000000E-09,22210,9129,3787
1.000000E-09,22220,9129,3605
1.000000E-09,22230,9129,3559
1.000000E-09,22240,9129,3756
1.000000E-09,22250,9129,3711
1.000000E-09,22260,9129,3519
1.000000E-09,22270,9129,3507
1.000000E-09,22280,9129,3558
1.000000E-09,22290,9129,3739
1.000000E-09,22300,9129,3552
1.000000E-09,22310,9129,3540
1.000000E-09,22320,9129,3538
1.000000E-09,22330,9129,3742
1.000000E-09,22340,9129,3537
1.000000E-09,22350,9129,3768
1.000000E-09,22360,9129,3758
1.000000E-09,22370,9129,3799
1.000000E-09,22380,9129,3575
1.000000E-09,22390,9129,3556
1.000000E-09,22400,9129,3800
1.000000E-09,22410,9129,3846
1.000000E-09,22420,9129,3588
1.000000E-09,22430,9129,3590
1.000000E-09,22440,9129,3844
1.000000E-09,22450,9129,3823
1.000000E-09,22460,9129,3772
1.000000E-09,22470,9129,3554
1.000000E-09,22480,9129,3781
1.000000E-09,22490,9129,3827
1.000000E-09,22500,9129,3594
1.000000E-09,22510,9129,3573
1.000000E-09,22520,9129,3749
1.000000E-09,22530,9129,3578
1.000000E-09,22540,9129,3819
1.000000E-09,22550,9129,3808
1.000000E-09,22560,9129,3825
1.000000E-09,22570,9129,3558
1.000000E-09,22580,9129,3558
1.000000E-09,22590,9129,3786
1.000000E-09,22600,9129,3804
1.000000E-09,22610,9129,3581
1.000000E-09,22620,9129,3790
1.000000E-09,22630,9129,3793
1.000000E-09,22640,9129,3719
1.000000E-09,22650,9129,3773
1.000000E-09,22660,9129,3553
1.000000E-09,22670,9129,3810
1.000000E-09,22680,9129,3604
1.000000E-09,22690,9129,3583
1.000000E-09,22700,9129,3796
1.000000E-09,22710,9129,3814
1.000000E-09,22720,9129,3565
1.000000E-09,22730,9129,3767
1.000000E-09,22740,9129,3570
1.000000E-09,22750,9129,3799
1.000000E-09,22760,9129,3834
1.000000E-09,22770,9129,3563
1.000000E-09,22780,9129,3801
1.000000E-09,22790,9129,3560
1.000000E-09,22800,9129,3583
1.000000E-09,22810,9129,3575
1.000000E-09,22820,9129,3794
1.000000E-09,22830,9129,3627
1.000000E-09,22840,9129,3814
1.000000E-09,22850,9129,3859
1.000000E-09,22860,9129,3792
1.000000E-09,22870,9129,3774
1.000000E-09,22880,9129,3549
1.000000E-09,22890,9129,3738
1.000000E-09,22900,9129,3789
1.000000E-09,22910,9129,3778
1.000000E-09,22920,9129,3753
1.000000E-09,22930,9129,3558
1.000000E-09,22940,9129,3550
1.000000E-09,22950,9129,3559
1.000000E-09,22960,9129,3794
1.000000E-09,22970,9129,3557
1.000000E-09,22980,9129,3804
1.000000E-09,22990,9129,3790
1.000000E-09,23000,9129,3570
1.000000E-09,23010,9129,3777
1.000000E-09,23020,9129,3792
1.000000E-09,23030,9129,3578
1.000000E-09,23040,9129,3802
1.000000E-09,23050,9129,3544
1.000000E-09,23060,9129,3832
1.000000E-09,23070,9129,3796
1.000000E-09,23080,9129,3576
1.000000E-09,23090,9129,3569
1.000000E-09,23100,9129,3849
1.000000E-09,23110,9129,3790
1.000000E-09,23120,9129,3600
1.000000E-09,23130,9129,3801
1.000000E-09,23140,9129,3554
1.000000E-09,23150,9129,3628
1.000000E-09,23160,9129,3800
1.000000E-09,23170,9129,3599
1.000000E-09,23180,9129,3848
1.000000E-09,23190,9129,3781
1.000000E-09,23200,9129,3795
1.000000E-09,23210,9129,3795
1.000000E-09,23220,9129,3610
1.000000E-09,23230,9129,3575
1.000000E-09,23240,9129,3811
1.000000E-09,23250,9129,3595
1.000000E-09,23260,9129,3810
1.000000E-09,23270,9129,3808
1.000000E-09,23280,9129,3610
1.000000E-09,23290,9129,3817
1.000000E-09,23300,9129,3826
1.000000E-09,23310,9129,3658
1.000000E-09,23320,9129,3825
1.000000E-09,23330,9129,3599
1.000000E-09,23340,9129,3849
1.000000E-09,23350,9129,3894
1.000000E-09,23360,9129,3888
1.000000E-09,23370,9129,3624
1.000000E-09,23380,9129,3623
1.000000E-09,23390,9129,3673
1.000000E-09,23400,9129,3619
1.000000E-09,23410,9129,3561
1.000000E-09,23420,9129,3786
1.000000E-09,23430,9129,3592
1.000000E-09,23440,9129,3834
1.000000E-09,23450,9129,3803
1.000000E-09,23460,9129,3612
1.000000E-09,23470,9129,3600
1.000000E-09,23480,9129,3823
1.000000E-09,23490,9129,3592
1.000000E-09,23500,9129,3843
1.000000E-09,23510,9129,3847
1.000000E-09,23520,9129,3829
1.000000E-09,23530,9129,3609
1.000000E-09,23540,9129,3861
1.000000E-09,23550,9129,3600
1.000000E-09,23560,9129,3821
1.000000E-09,23570,9129,3925
1.000000E-09,23580,9129,3633
1.000000E-09,23590,9129,3650
1.000000E-09,23600,9129,3908
1.000000E-09,23610,9129,3678
1.000000E-09,23620,9129,3914
1.000000E-09,23630,9129,3865
1.000000E-09,23640,9129,3670
1.000000E-09,23650,9129,3865
1.000000E-09,23660,9129,3907
1.000000E-09,23670,9129,3690
1.000000E-09,23680,9129,3840
1.000000E-09,23690,9129,3670
1.000000E-09,23700,9129,3881
1.000000E-09,23710,9129,3860
1.000000E-09,23720,9129,3846
1.000000E-09,23730,9129,3865
1.000000E-09,23740,9129,3873
1.000000E-09,23750,9129,3860
1.000000E-09,23760,9129,3642
1.000000E-09,23770,9129,3881
1.000000E-09,23780,9129,3902
1.000000E-09,23790,9129,3894
1.000000E-09,23800,9129,3650
1.000000E-09,23810,9129,3879
1.000000E-09,23820,9129,3639
1.000000E-09,23830,9129,3631
1.000000E-09,23840,9129,3870
1.000000E-09,23850,9129,3650
1.000000E-09,23860,9129,3842
1.000000E-09,23870,9129,3850
1.000000E-09,23880,9129,3859
1.000000E-09,23890,9129,3640
1.000000E-09,23900,9129,3832
1.000000E-09,23910,9129,3653
1.000000E-09,23920,9129,3701
1.000000E-09,23930,9129,3872
1.000000E-09,23940,9129,3875
1.000000E-09,23950,9129,3869
1.000000E-09,23960,9129,3664
1.000000E-09,23970,9129,3668
1.000000E-09,23980,9129,3713
1.000000E-09,23990,9129,3685
1.000000E-09,24000,9129,3908
1.000000E-09,24010,9129,3914
1.000000E-09,24020,9129,3651
1.000000E-09,24030,9129,3630
1.000000E-09,24040,9129,3873
1.000000E-09,24050,9129,3898
1.000000E-09,24060,9129,3662
1.000000E-09,24070,9129,3885
1.000000E-09,24080,9129,3866
1.000000E-09,24090,9129,3645
1.000000E-09,24100,9129,3887
1.000000E-09,24110,9129,3881
1.000000E-09,24120,9129,3678
1.000000E-09,24130,9129,3886
1.000000E-09,24140,9129,3936
1.000000E-09,24150,9129,3964
1.000000E-09,24160,9129,3748
1.000000E-09,24170,9129,3969
1.000000E-09,24180,9129,3961
1.000000E-09,24190,9129,3912
1.000000E-09,24200,9129,3685
1.000000E-09,24210,9129,3898
1.000000E-09,24220,9129,3889
1.000000E-09,24230,9129,3928
1.000000E-09,24240,9129,3685
1.000000E-09,24250,9129,3878
1.000000E-09,24260,9129,3898
1.000000E-09,24270,9129,3902
1.000000E-09,24280,9129,3679
1.000000E-09,24290,9129,3893
1.000000E-09,24300,9129,3908
1.000000E-09,24310,9129,3921
1.000000E-09,24320,9129,3688
1.000000E-09,24330,9129,3883
1.000000E-09,24340,9129,3933
1.000000E-09,24350,9129,3550
1.000000E-09,24360,9129,3770
1.000000E-09,24370,9129,3781
1.000000E-09,24380,9129,3554
1.000000E-09,24390,9129,3548
1.000000E-09,24400,9129,3755
1.000000E-09,24410,9129,3760
1.000000E-09,24420,9129,3545
1.000000E-09,24430,9129,3551
1.000000E-09,24440,9129,3766
1.000000E-09,24450,9129,3802
1.000000E-09,24460,9129,3594
1.000000E-09,24470,9129,3584
1.000000E-09,24480,9129,3810
1.000000E-09,24490,9129,3809
1.000000E-09,24500,9129,3610
1.000000E-09,24510,9129,3631
1.000000E-09,24520,9129,3840
1.000000E-09,24530,9129,3856
1.000000E-09,24540,9129,3598
1.000000E-09,24550,9129,3600
1.000000E-09,24560,9129,3812
1.000000E-09,24570,9129,3790
1.000000E-09,24580,9129,3784
1.000000E-09,24590,9129,3814
1.000000E-09,24600,9129,3574
1.000000E-09,24610,9129,3781
1.000000E-09,24620,9129,3792
1.000000E-09,24630,9129,3831
1.000000E-09,24640,9129,3596
1.000000E-09,24650,9129,3774
1.000000E-09,24660,9129,3790
1.000000E-09,24670,9129,3799
1.000000E-09,24680,9129,3578
1.000000E-09,24690,9129,3793
1.000000E-09,24700,9129,3816
1.000000E-09,24710,9129,3810
1.000000E-09,24720,9129,3617
1.000000E-09,24730,9129,3856
1.000000E-09,24740,9129,3827
1.000000E-09,24750,9129,3849
1.000000E-09,24760,9129,3603
1.000000E-09,24770,9129,3837
1.000000E-09,24780,9129,3822
1.000000E-09,24790,9129,3786
1.000000E-09,24800,9129,3576
1.000000E-09,24810,9129,3802
1.000000E-09,24820,9129,3826
1.000000E-09,24830,9129,3820
1.000000E-09,24840,9129,3826
1.000000E-09,24850,9129,3827
1.000000E-09,24860,9129,3618
1.000000E-09,24870,9129,3590
1.000000E-09,24880,9129,3801
1.000000E-09,24890,9129,3795
1.000000E-09,24900,9129,3613
1.000000E-09,24910,9129,3561
1.000000E-09,24920,9129,3779
1.000000E-09,24930,9129,3855
1.000000E-09,24940,9129,3628
1.000000E-09,24950,9129,3610
1.000000E-09,24960,9129,3624
1.000000E-09,24970,9129,3827
1.000000E-09,24980,9129,3816
1.000000E-09,24990,9129,3825
1.000000E-09,25000,9129,3642
1.000000E-09,25010,9129,3806
1.000000E-09,25020,9129,3829
1.000000E-09,25030,9129,3838
1.000000E-09,25040,9129,3822
1.000000E-09,25050,9129,3622
1.000000E-09,25060,9129,3839
1.000000E-09,25070,9129,3801
1.000000E-09,25080,9129,3820
1.000000E-09,25090,9129,3836
1.000000E-09,25100,9129,3615
1.000000E-09,25110,9129,3620
1.000000E-09,25120,9129,3832
1.000000E-09,25130,9129,3841
1.000000E-09,25140,9129,3829
1.000000E-09,25150,9129,3827
1.000000E-09,25160,9129,3668
1.000000E-09,25170,9129,3821
1.000000E-09,25180,9129,3836
1.000000E-09,25190,9129,3807
1.000000E-09,25200,9129,3605
1.000000E-09,25210,9129,3608
1.000000E-09,25220,9129,3819
1.000000E-09,25230,9129,3847
1.000000E-09,25240,9129,3810
1.000000E-09,25250,9129,3844
1.000000E-09,25260,9129,3687
1.000000E-09,25270,9129,3660
1.000000E-09,25280,9129,3630
1.000000E-09,25290,9129,3840
1.000000E-09,25300,9129,3857
1.000000E-09,25310,9129,3846
1.000000E-09,25320,9129,3861
1.000000E-09,25330,9129,3639
1.000000E-09,25340,9129,3633
1.000000E-09,25350,9129,3633
1.000000E-09,25360,9129,3870
1.000000E-09,25370,9129,3852
1.000000E-09,25380,9129,3632
1.000000E-09,25390,9129,3859
1.000000E-09,25400,9129,3640
1.000000E-09,25410,9129,3610
1.000000E-09,25420,9129,3810
1.000000E-09,25430,9129,3848
1.000000E-09,25440,9129,3838
1.000000E-09,25450,9129,3615
1.000000E-09,25460,9129,3830
1.000000E-09,25470,9129,3622
1.000000E-09,25480,9129,3839
1.000000E-09,25490,9129,3821
1.000000E-09,25500,9129,3613
1.000000E-09,25510,9129,3630
1.000000E-09,25520,9129,3857
1.000000E-09,25530,9129,3853
1.000000E-09,25540,9129,3900
1.000000E-09,25550,9129,3870
1.000000E-09,25560,9129,3845
1.000000E-09,25570,9129,3882
1.000000E-09,25580,9129,3651
1.000000E-09,25590,9129,3655
1.000000E-09,25600,9129,3853
1.000000E-09,25610,9129,3741
1.000000E-09,25620,9129,3985
1.000000E-09,25630,9129,3890
1.000000E-09,25640,9129,3883
1.000000E-09,25650,9129,3676
1.000000E-09,25660,9129,3720
1.000000E-09,25670,9129,3873
1.000000E-09,25680,9129,3644
1.000000E-09,25690,9129,3882
1.000000E-09,25700,9129,3879
1.000000E-09,25710,9129,3867
1.000000E-09,25720,9129,3637
1.000000E-09,25730,9129,3621
1.000000E-09,25740,9129,3879
1.000000E-09,25750,9129,3808
1.000000E-09,25760,9129,4011
1.000000E-09,25770,9129,4017
1.000000E-09,25780,9129,3737
1.000000E-09,25790,9129,3982
1.000000E-09,25800,9129,3753
1.000000E-09,25810,9129,3976
1.000000E-09,25820,9129,3665
1.000000E-09,25830,9129,3676
1.000000E-09,25840,9129,3873
1.000000E-09,25850,9129,3857
1.000000E-09,25860,9129,3884
1.000000E-09,25870,9129,3882
1.000000E-09,25880,9129,3883
1.000000E-09,25890,9129,3650
1.000000E-09,25900,9129,3980
1.000000E-09,25910,9129,3870
1.000000E-09,25920,9129,4274
1.000000E-09,25930,9129,4031
1.000000E-09,25940,9129,3999
1.000000E-09,25950,9129,4162
1.000000E-09,25960,9129,4185
1.000000E-09,25970,9129,4219
1.000000E-09,25980,9129,4270
1.000000E-09,25990,9129,3938
1.000000E-09,26000,9129,3674
1.000000E-09,26010,9129,3899
1.000000E-09,26020,9129,3913
1.000000E-09,26030,9129,3889
1.000000E-09,26040,9129,3882
1.000000E-09,26050,9129,3905
1.000000E-09,26060,9129,3920
1.000000E-09,26070,9129,3908
1.000000E-09,26080,9129,3921
1.000000E-09,26090,9129,3699
1.000000E-09,26100,9129,3894
1.000000E-09,26110,9129,3945
1.000000E-09,26120,9129,3709
1.000000E-09,26130,9129,3911
1.000000E-09,26140,9129,3882
1.000000E-09,26150,9129,3872
1.000000E-09,26160,9129,3673
1.000000E-09,26170,9129,3894
1.000000E-09,26180,9129,3689
1.000000E-09,26190,9129,3698
1.000000E-09,26200,9129,3897
1.000000E-09,26210,9129,3920
1.000000E-09,26220,9129,3912
1.000000E-09,26230,9129,3906
1.000000E-09,26240,9129,3946
1.000000E-09,26250,9129,3925
1.000000E-09,26260,9129,3915
1.000000E-09,26270,9129,3901
1.000000E-09,26280,9129,3910
1.000000E-09,26290,9129,3688
1.000000E-09,26300,9129,3691
1.000000E-09,26310,9129,3697
1.000000E-09,26320,9129,3967
1.000000E-09,26330,9129,3752
1.000000E-09,26340,9129,3920
1.000000E-09,26350,9129,3963
1.000000E-09,26360,9129,3919
1.000000E-09,26370,9129,3969
1.000000E-09,26380,9129,3994
1.000000E-09,26390,9129,3984
1.000000E-09,26400,9129,3985
1.000000E-09,26410,9129,3991
1.000000E-09,26420,9129,3782
1.000000E-09,26430,9129,3937
1.000000E-09,26440,9129,3915
1.000000E-09,26450,9129,3791
1.000000E-09,26460,9129,3742
1.000000E-09,26470,9129,4008
1.000000E-09,26480,9129,3720
1.000000E-09,26490,9129,3701
1.000000E-09,26500,9129,3936
1.000000E-09,26510,9129,3987
1.000000E-09,26520,9129,3944
1.000000E-09,26530,9129,3981
1.000000E-09,26540,9129,3955
1.000000E-09,26550,9129,3978
1.000000E-09,26560,9129,3924
1.000000E-09,26570,9129,3968
1.000000E-09,26580,9129,3702
1.000000E-09,26590,9129,3958
1.000000E-09,26600,9129,3754
1.000000E-09,26610,9129,3731
1.000000E-09,26620,9129,3914
1.000000E-09,26630,9129,3921
1.000000E-09,26640,9129,3730
1.000000E-09,26650,9129,3699
1.000000E-09,26660,9129,3908
1.000000E-09,26670,9129,3768
1.000000E-09,26680,9129,3913
1.000000E-09,26690,9129,3981
1.000000E-09,26700,9129,3917
1.000000E-09,26710,9129,3931
1.000000E-09,26720,9129,3954
1.000000E-09,26730,9129,3943
1.000000E-09,26740,9129,3958
1.000000E-09,26750,9129,4048
1.000000E-09,26760,9129,3922
1.000000E-09,26770,9129,3926
1.000000E-09,26780,9129,3922
1.000000E-09,26790,9129,3915
1.000000E-09,26800,9129,3721
1.000000E-09,26810,9129,3921
1.000000E-09,26820,9129,3721
1.000000E-09,26830,9129,3668
1.000000E-09,26840,9129,3921
1.000000E-09,26850,9129,4006
1.000000E-09,26860,9129,3789
1.000000E-09,26870,9129,3883
1.000000E-09,26880,9129,3875
1.000000E-09,26890,9129,4210
1.000000E-09,26900,9129,4374
1.000000E-09,26910,9129,3917
1.000000E-09,26920,9129,4044
1.000000E-09,26930,9129,3970
1.000000E-09,26940,9129,3971
1.000000E-09,26950,9129,3983
1.000000E-09,26960,9129,4005
1.000000E-09,26970,9129,4017
1.000000E-09,26980,9129,4023
1.000000E-09,26990,9129,4016
1.000000E-09,27000,9129,4006
1.000000E-09,27010,9129,3978
1.000000E-09,27020,9129,4117
1.000000E-09,27030,9129,3990
1.000000E-09,27040,9129,3936
1.000000E-09,27050,9129,3994
1.000000E-09,27060,9129,3784
1.000000E-09,27070,9129,3946
1.000000E-09,27080,9129,3971
1.000000E-09,27090,9129,3768
1.000000E-09,27100,9129,3804
1.000000E-09,27110,9129,3797
1.000000E-09,27120,9129,4035
1.000000E-09,27130,9129,4073
1.000000E-09,27140,9129,3957
1.000000E-09,27150,9129,4021
1.000000E-09,27160,9129,3935
1.000000E-09,27170,9129,3992
1.000000E-09,27180,9129,3748
1.000000E-09,27190,9129,3735
1.000000E-09,27200,9129,3998
1.000000E-09,27210,9129,3780
1.000000E-09,27220,9129,4003
1.000000E-09,27230,9129,3782
1.000000E-09,27240,9129,4062
1.000000E-09,27250,9129,3761
1.000000E-09,27260,9129,3796
1.000000E-09,27270,9129,3807
1.000000E-09,27280,9129,3966
1.000000E-09,27290,9129,3766
1.000000E-09,27300,9129,4007
1.000000E-09,27310,9129,3745
1.000000E-09,27320,9129,4008
1.000000E-09,27330,9129,3766
1.000000E-09,27340,9129,3976
1.000000E-09,27350,9129,3945
1.000000E-09,27360,9129,3963
1.000000E-09,27370,9129,3860
1.000000E-09,27380,9129,4010
1.000000E-09,27390,9129,4049
1.000000E-09,27400,9129,4021
1.000000E-09,27410,9129,3806
1.000000E-09,27420,9129,3796
1.000000E-09,27430,9129,3800
1.000000E-09,27440,9129,3984
1.000000E-09,27450,9129,3775
1.000000E-09,27460,9129,3978
1.000000E-09,27470,9129,3797
1.000000E-09,27480,9129,4014
1.000000E-09,27490,9129,3773
1.000000E-09,27500,9129,3788
1.000000E-09,27510,9129,3760
1.000000E-09,27520,9129,3988
1.000000E-09,27530,9129,3827
1.000000E-09,27540,9129,4159
1.000000E-09,27550,9129,4180
1.000000E-09,27560,9129,4031
1.000000E-09,27570,9129,4038
1.000000E-09,27580,9129,4042
1.000000E-09,27590,9129,4023
1.000000E-09,27600,9129,3999
1.000000E-09,27610,9129,3991
1.000000E-09,27620,9129,4044
1.000000E-09,27630,9129,4042
1.000000E-09,27640,9129,4001
1.000000E-09,27650,9129,3999
1.000000E-09,27660,9129,4028
1.000000E-09,27670,9129,4101
1.000000E-09,27680,9129,4029
1.000000E-09,27690,9129,4062
1.000000E-09,27700,9129,4073
1.000000E-09,27710,9129,4025
1.000000E-09,27720,9129,3982
1.000000E-09,27730,9129,4001
1.000000E-09,27740,9129,4084
1.000000E-09,27750,9129,4014
1.000000E-09,27760,9129,4052
1.000000E-09,27770,9129,4047
1.000000E-09,27780,9129,4045
1.000000E-09,27790,9129,4075
1.000000E-09,27800,9129,4079
1.000000E-09,27810,9129,4047
1.000000E-09,27820,9129,3777
1.000000E-09,27830,9129,3874
1.000000E-09,27840,9129,3797
1.000000E-09,27850,9129,4030
1.000000E-09,27860,9129,4036
1.000000E-09,27870,9129,4012
1.000000E-09,27880,9129,3783
1.000000E-09,27890,9129,4020
1.000000E-09,27900,9129,4009
1.000000E-09,27910,9129,4063
1.000000E-09,27920,9129,3803
1.000000E-09,27930,9129,4117
1.000000E-09,27940,9129,3819
1.000000E-09,27950,9129,4085
1.000000E-09,27960,9129,4174
1.000000E-09,27970,9129,4027
1.000000E-09,27980,9129,4088
1.000000E-09,27990,9129,4068
1.000000E-09,28000,9129,4060
1.000000E-09,28010,9129,4037
1.000000E-09,28020,9129,4195
1.000000E-09,28030,9129,4052
1.000000E-09,28040,9129,4010
1.000000E-09,28050,9129,4045
1.000000E-09,28060,9129,4033
1.000000E-09,28070,9129,4024
1.000000E-09,28080,9129,4040
1.000000E-09,28090,9129,3827
1.000000E-09,28100,9129,4088
1.000000E-09,28110,9129,4060
1.000000E-09,28120,9129,4016
1.000000E-09,28130,9129,4137
1.000000E-09,28140,9129,4061
1.000000E-09,28150,9129,4109
1.000000E-09,28160,9129,4006
1.000000E-09,28170,9129,4038
1.000000E-09,28180,9129,4025
1.000000E-09,28190,9129,4025
1.000000E-09,28200,9129,4044
1.000000E-09,28210,9129,4077
1.000000E-09,28220,9129,4038
1.000000E-09,28230,9129,4091
1.000000E-09,28240,9129,4037
1.000000E-09,28250,9129,4056
1.000000E-09,28260,9129,4023
1.000000E-09,28270,9129,4085
1.000000E-09,28280,9129,3892
1.000000E-09,28290,9129,4287
1.000000E-09,28300,9129,3877
1.000000E-09,28310,9129,4108
1.000000E-09,28320,9129,4121
1.000000E-09,28330,9129,4018
1.000000E-09,28340,9129,4049
1.000000E-09,28350,9129,4096
1.000000E-09,28360,9129,4036
1.000000E-09,28370,9129,4058
1.000000E-09,28380,9129,4204
1.000000E-09,28390,9129,3908
1.000000E-09,28400,9129,4091
1.000000E-09,28410,9129,4118
1.000000E-09,28420,9129,4088
1.000000E-09,28430,9129,4090
1.000000E-09,28440,9129,4116
1.000000E-09,28450,9129,4097
1.000000E-09,28460,9129,4083
1.000000E-09,28470,9129,4122
1.000000E-09,28480,9129,4094
1.000000E-09,28490,9129,4142
1.000000E-09,28500,9129,4059
1.000000E-09,28510,9129,3840
1.000000E-09,28520,9129,4037
1.000000E-09,28530,9129,4140
1.000000E-09,28540,9129,3938
1.000000E-09,28550,9129,4105
1.000000E-09,28560,9129,4058
1.000000E-09,28570,9129,4089
1.000000E-09,28580,9129,4111
1.000000E-09,28590,9129,4070
1.000000E-09,28600,9129,4051
1.000000E-09,28610,9129,4189
1.000000E-09,28620,9129,4083
1.000000E-09,28630,9129,3923
1.000000E-09,28640,9129,4107
1.000000E-09,28650,9129,4091
1.000000E-09,28660,9129,4131
1.000000E-09,28670,9129,4077
1.000000E-09,28680,9129,4081
1.000000E-09,28690,9129,4081
1.000000E-09,28700,9129,4127
1.000000E-09,28710,9129,4147
1.000000E-09,28720,9129,4136
1.000000E-09,28730,9129,4080
1.000000E-09,28740,9129,4099
1.000000E-09,28750,9129,4077
1.000000E-09,28760,9129,3963
1.000000E-09,28770,9129,4072
1.000000E-09,28780,9129,4143
1.000000E-09,28790,9129,4102
1.000000E-09,28800,9129,4068
1.000000E-09,28810,9129,4079
1.000000E-09,28820,9129,4147
1.000000E-09,28830,9129,4103
1.000000E-09,28840,9129,4070
1.000000E-09,28850,9129,3869
1.000000E-09,28860,9129,4226
1.000000E-09,28870,9129,4089
1.000000E-09,28880,9129,4187
1.000000E-09,28890,9129,4130
1.000000E-09,28900,9129,4109
1.000000E-09,28910,9129,4144
1.000000E-09,28920,9129,4089
1.000000E-09,28930,9129,4112
1.000000E-09,28940,9129,4146
1.000000E-09,28950,9129,4105
1.000000E-09,28960,9129,3875
1.000000E-09,28970,9129,4078
1.000000E-09,28980,9129,3906
1.000000E-09,28990,9129,4131
1.000000E-09,29000,9129,4120
1.000000E-09,29010,9129,4132
1.000000E-09,29020,9129,4141
1.000000E-09,29030,9129,4189
1.000000E-09,29040,9129,4298
1.000000E-09,29050,9129,4118
1.000000E-09,29060,9129,4120
1.000000E-09,29070,9129,4095
1.000000E-09,29080,9129,4151
1.000000E-09,29090,9129,4118
1.000000E-09,29100,9129,4059
1.000000E-09,29110,9129,4158
1.000000E-09,29120,9129,3952
1.000000E-09,29130,9129,4138
1.000000E-09,29140,9129,3875
1.000000E-09,29150,9129,4218
1.000000E-09,29160,9129,4109
1.000000E-09,29170,9129,4075
